scenario,language,test,mode,iteration,time,pkg,cores,gpu,dram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,ended
fannkuch-redux,cs,server,internal,2,33424874099,464.02001953125,94.103271484375,,18.610595703125,,0,0,0,0,0,1761926322134005
fannkuch-redux,cs,server,internal,3,33421291728,464.42938232421875,94.54833984375,,18.60845947265625,,0,0,0,0,0,1761926355555325
fannkuch-redux,cs,server,internal,4,33417061508,463.69830322265625,93.8577880859375,,18.6058349609375,,0,0,0,0,0,1761926388972379
fannkuch-redux,cs,server,internal,5,33403453785,463.50677490234375,93.8135986328125,,18.59625244140625,,0,0,0,0,0,1761926422375873
fannkuch-redux,cs,server,internal,6,33413968455,463.65435791015625,93.8197021484375,,18.6009521484375,,0,0,0,0,0,1761926455789870
fannkuch-redux,cs,server,internal,7,33412164004,463.6348876953125,93.810546875,,18.600341796875,,0,0,0,0,0,1761926489202048
fannkuch-redux,cs,server,internal,8,33430840055,463.9029541015625,93.86956787109375,,18.61669921875,,0,0,0,0,0,1761926522632907
fannkuch-redux,cs,server,internal,9,33418218325,463.71697998046875,93.82501220703125,,18.60430908203125,,0,0,0,0,0,1761926556051143
fannkuch-redux,cs,server,internal,10,33408760029,463.5914306640625,93.80194091796875,,18.601806640625,,0,0,0,0,0,1761926589459928
fannkuch-redux,cs,server,internal,11,33413544109,463.6741943359375,93.8343505859375,,18.6041259765625,,0,0,0,0,0,1761926622873461
fannkuch-redux,cs,server,internal,12,33389196750,463.33941650390625,93.754638671875,,18.58868408203125,,0,0,0,0,0,1761926656262709
fannkuch-redux,cs,server,internal,13,33470349248,464.4385986328125,93.96600341796875,,18.63812255859375,,0,0,0,0,0,1761926689733078
fannkuch-redux,cs,server,internal,14,33422509715,463.75579833984375,93.80914306640625,,18.60736083984375,,0,0,0,0,0,1761926723155574
fannkuch-redux,cs,server,internal,15,33406295343,463.56561279296875,93.8060302734375,,18.59814453125,,0,0,0,0,0,1761926756561915
fannkuch-redux,cs,server,internal,16,33410775439,463.62060546875,93.810546875,,18.5999755859375,,0,0,0,0,0,1761926789972708
fannkuch-redux,cs,server,internal,17,33425312721,463.83331298828125,93.8436279296875,,18.61395263671875,,0,0,0,0,0,1761926823398041
fannkuch-redux,cs,server,internal,18,33421568831,463.78692626953125,93.8453369140625,,18.608154296875,,0,0,0,0,0,1761926856819624
fannkuch-redux,cs,server,internal,19,33416304087,463.69732666015625,93.83563232421875,,18.5980224609375,,0,0,0,0,0,1761926890235956
fannkuch-redux,cs,server,internal,20,33399936140,463.49359130859375,93.79681396484375,,18.586181640625,,0,0,0,0,0,1761926923635906
fannkuch-redux,cs,server,internal,21,33475631703,464.6214599609375,94.08392333984375,,18.64599609375,,0,0,0,0,0,1761926957111540
fannkuch-redux,cs,server,internal,22,33409108897,463.63580322265625,93.829833984375,,18.59527587890625,,0,0,0,0,0,1761926990520692
fannkuch-redux,cs,server,internal,23,33407324215,463.57421875,93.78826904296875,,18.59033203125,,0,0,0,0,0,1761927023928037
fannkuch-redux,cs,server,internal,24,33417648798,463.77728271484375,93.88201904296875,,18.5968017578125,,0,0,0,0,0,1761927057345704
fannkuch-redux,cs,server,internal,25,33388984506,463.30206298828125,93.747802734375,,18.57904052734375,,0,0,0,0,0,1761927090734711
fannkuch-redux,cs,server,internal,26,33408059513,463.584716796875,93.81494140625,,18.59088134765625,,0,0,0,0,0,1761927124142782
fannkuch-redux,cs,server,internal,27,33402084458,463.50323486328125,93.79095458984375,,18.588134765625,,0,0,0,0,0,1761927157544885
fannkuch-redux,cs,server,internal,28,33389966104,463.32659912109375,93.77117919921875,,18.5816650390625,,0,0,0,0,0,1761927190934874
fannkuch-redux,cs,server,internal,29,33415103091,463.66436767578125,93.82977294921875,,18.5960693359375,,0,0,0,0,0,1761927224349992
fannkuch-redux,cs,server,internal,30,33455519120,464.23907470703125,93.9542236328125,,18.6192626953125,,0,0,0,0,0,1761927257805510
fannkuch-redux,cs,server,internal,31,33418415082,463.70306396484375,93.82867431640625,,18.6015625,,0,0,0,0,0,1761927291223959
fannkuch-redux,cs,server,internal,32,33431056508,463.9500732421875,93.927734375,,18.609375,,0,0,0,0,0,1761927324655040
fannkuch-redux,cs,server,internal,33,33396847424,463.4068603515625,93.75714111328125,,18.58502197265625,,0,0,0,0,0,1761927358051912
fannkuch-redux,cs,server,internal,34,33390945053,463.3782958984375,93.79034423828125,,18.58154296875,,0,0,0,0,0,1761927391442877
fannkuch-redux,cs,server,internal,35,33412300331,463.66229248046875,93.84393310546875,,18.59539794921875,,0,0,0,0,0,1761927424855193
fannkuch-redux,cs,server,internal,36,33405156262,463.58929443359375,93.83624267578125,,18.58941650390625,,0,0,0,0,0,1761927458260369
fannkuch-redux,cs,server,internal,37,33419873941,463.73651123046875,93.85943603515625,,18.59942626953125,,0,0,0,0,0,1761927491680291
fannkuch-redux,cs,server,internal,38,33388520939,463.3514404296875,93.79766845703125,,18.58038330078125,,0,0,0,0,0,1761927525068822
fannkuch-redux,cs,server,internal,39,33394108469,463.39886474609375,93.77685546875,,18.58441162109375,,0,0,0,0,0,1761927558462953
fannkuch-redux,cs,server,internal,40,33400404770,463.52587890625,93.83990478515625,,18.5904541015625,,0,0,0,0,0,1761927591863373
fannkuch-redux,cs,server,internal,41,33403460367,463.5330810546875,93.8203125,,18.58831787109375,,0,0,0,0,0,1761927625266873
fannkuch-redux,cs,server,internal,42,33408022298,463.58782958984375,93.806884765625,,18.59124755859375,,0,0,0,0,0,1761927658674909
fannkuch-redux,cs,server,internal,43,33404194863,463.54034423828125,93.8109130859375,,18.58978271484375,,0,0,0,0,0,1761927692079121
fannkuch-redux,cs,server,internal,44,33402540170,463.54974365234375,93.82794189453125,,18.5889892578125,,0,0,0,0,0,1761927725481683
fannkuch-redux,cs,server,internal,45,33412942938,463.72076416015625,93.90203857421875,,18.59344482421875,,0,0,0,0,0,1761927758894622
fannkuch-redux,cs,server,internal,46,33393552325,463.632080078125,94.01849365234375,,18.58416748046875,,0,0,0,0,0,1761927792288210
fannkuch-redux,cs,server,internal,47,33409248036,463.58856201171875,93.7967529296875,,18.59173583984375,,0,0,0,0,0,1761927825697460
fannkuch-redux,cs,server,internal,48,33480664585,464.60552978515625,94.039306640625,,18.63360595703125,,0,0,0,0,0,1761927859178167
fannkuch-redux,cs,server,internal,49,33381380114,463.243408203125,93.7608642578125,,18.57733154296875,,0,0,0,0,0,1761927892559542
fannkuch-redux,cs,server,internal,50,33421985974,463.7994384765625,93.8638916015625,,18.60174560546875,,0,0,0,0,0,1761927925981542
fannkuch-redux,cs,server,external,1,34059673771,472.62115478515625,95.69354248046875,,18.9940185546875,,0,0,0,0,0,1761928036571688
fannkuch-redux,cs,server,external,2,33645586911,466.851318359375,94.47564697265625,,18.735595703125,,0,0,0,0,0,1761928070339835
fannkuch-redux,cs,server,external,3,33634069679,466.7137451171875,94.44488525390625,,18.730224609375,,0,0,0,0,0,1761928104096004
fannkuch-redux,cs,server,external,4,33599027991,466.13067626953125,94.25927734375,,18.71087646484375,,0,0,0,0,0,1761928137817961
fannkuch-redux,cs,server,external,5,33581143022,465.92218017578125,94.25311279296875,,18.70159912109375,,0,0,0,0,0,1761928171521775
fannkuch-redux,cs,server,external,6,33685021491,467.31976318359375,94.4873046875,,18.76824951171875,,0,0,0,0,0,1761928205328876
fannkuch-redux,cs,server,external,7,33806019600,468.99481201171875,94.82452392578125,,18.8267822265625,,0,0,0,0,0,1761928239258111
fannkuch-redux,cs,server,external,8,33725836910,467.91009521484375,94.59490966796875,,18.78558349609375,,0,0,0,0,0,1761928273106084
fannkuch-redux,cs,server,external,9,33638155504,466.72601318359375,94.38818359375,,18.73101806640625,,0,0,0,0,0,1761928306866011
fannkuch-redux,cs,server,external,10,33667976398,467.12548828125,94.47625732421875,,18.7496337890625,,0,0,0,0,0,1761928340656507
fannkuch-redux,cs,server,external,11,33634625564,466.6763916015625,94.39990234375,,18.72991943359375,,0,0,0,0,0,1761928374413458
fannkuch-redux,cs,server,external,12,33662034983,466.998046875,94.41851806640625,,18.74407958984375,,0,0,0,0,0,1761928408198275
fannkuch-redux,cs,server,external,13,33707538637,467.66668701171875,94.5855712890625,,18.76995849609375,,0,0,0,0,0,1761928442029792
fannkuch-redux,cs,server,external,14,34036405043,472.32275390625,95.59796142578125,,18.96087646484375,,0,0,0,0,0,1761928476188652
fannkuch-redux,cs,server,external,15,33685481495,467.35174560546875,94.50384521484375,,18.76507568359375,,0,0,0,0,0,1761928509996547
fannkuch-redux,cs,server,external,16,33633598574,466.6363525390625,94.349853515625,,18.73101806640625,,0,0,0,0,0,1761928543752919
fannkuch-redux,cs,server,external,17,33652151492,466.8851318359375,94.39398193359375,,18.7392578125,,0,0,0,0,0,1761928577527006
fannkuch-redux,cs,server,external,18,33578950012,465.86676025390625,94.1990966796875,,18.7025146484375,,0,0,0,0,0,1761928611228277
fannkuch-redux,cs,server,external,19,33574098745,465.81640625,94.1953125,,18.6884765625,,0,0,0,0,0,1761928644926956
fannkuch-redux,cs,server,external,20,33648493586,466.845458984375,94.41424560546875,,18.73211669921875,,0,0,0,0,0,1761928678699959
fannkuch-redux,cs,server,external,21,33617545750,466.35052490234375,94.26947021484375,,18.71405029296875,,0,0,0,0,0,1761928712442093
fannkuch-redux,cs,server,external,22,33642446389,466.75115966796875,94.37908935546875,,18.740478515625,,0,0,0,0,0,1761928746208362
fannkuch-redux,cs,server,external,23,33633305552,466.65423583984375,94.38446044921875,,18.72540283203125,,0,0,0,0,0,1761928779966168
fannkuch-redux,cs,server,external,24,33663286963,467.00299072265625,94.40386962890625,,18.73858642578125,,0,0,0,0,0,1761928813753504
fannkuch-redux,cs,server,external,25,33639231679,466.71826171875,94.382080078125,,18.725830078125,,0,0,0,0,0,1761928847517086
fannkuch-redux,cs,server,external,26,33643750538,466.7698974609375,94.38348388671875,,18.726806640625,,0,0,0,0,0,1761928881284692
fannkuch-redux,cs,server,external,27,33770997500,468.5782470703125,94.776123046875,,18.79925537109375,,0,0,0,0,0,1761928915180253
fannkuch-redux,cs,server,external,28,33644189182,466.7576904296875,94.37542724609375,,18.7274169921875,,0,0,0,0,0,1761928948948208
fannkuch-redux,cs,server,external,29,33772928896,468.548828125,94.76641845703125,,18.79962158203125,,0,0,0,0,0,1761928982845610
fannkuch-redux,cs,server,external,30,33563592105,465.63055419921875,94.1568603515625,,18.6839599609375,,0,0,0,0,0,1761929016533588
fannkuch-redux,cs,server,external,31,33640243117,466.72174072265625,94.378173828125,,18.725341796875,,0,0,0,0,0,1761929050297378
fannkuch-redux,cs,server,external,32,33580888626,465.9019775390625,94.21826171875,,18.695068359375,,0,0,0,0,0,1761929084002830
fannkuch-redux,cs,server,external,33,33805953489,468.96270751953125,94.796142578125,,18.82049560546875,,0,0,0,0,0,1761929117933336
fannkuch-redux,cs,server,external,34,33624377042,466.5894775390625,94.42095947265625,,18.71728515625,,0,0,0,0,0,1761929151682009
fannkuch-redux,cs,server,external,35,33654482930,466.8690185546875,94.3912353515625,,18.732421875,,0,0,0,0,0,1761929185461026
fannkuch-redux,cs,server,external,36,33638142604,466.68389892578125,94.39996337890625,,18.72650146484375,,0,0,0,0,0,1761929219223841
fannkuch-redux,cs,server,external,37,33648056413,466.8531494140625,94.45050048828125,,18.7298583984375,,0,0,0,0,0,1761929252995367
fannkuch-redux,cs,server,external,38,33574824274,465.8172607421875,94.209716796875,,18.69085693359375,,0,0,0,0,0,1761929286693585
fannkuch-redux,cs,server,external,39,33587088953,466.0416259765625,94.3031005859375,,18.6966552734375,,0,0,0,0,0,1761929320405255
fannkuch-redux,cs,server,external,40,33788156499,468.7742919921875,94.80413818359375,,18.8079833984375,,0,0,0,0,0,1761929354317611
fannkuch-redux,cs,server,external,41,33709816199,467.6602783203125,94.557373046875,,18.76776123046875,,0,0,0,0,0,1761929388152134
fannkuch-redux,cs,server,external,42,33623360287,466.521240234375,94.3756103515625,,18.71551513671875,,0,0,0,0,0,1761929421900505
fannkuch-redux,cs,server,external,43,33654254219,467.04571533203125,94.57415771484375,,18.7347412109375,,0,0,0,0,0,1761929455679110
fannkuch-redux,cs,server,external,44,33652613066,467.0262451171875,94.56573486328125,,18.7320556640625,,0,0,0,0,0,1761929489456363
fannkuch-redux,cs,server,external,45,33692595391,467.45843505859375,94.54437255859375,,18.75421142578125,,0,0,0,0,0,1761929523273420
fannkuch-redux,cs,server,external,46,33616938067,466.42352294921875,94.33551025390625,,18.713134765625,,0,0,0,0,0,1761929557014377
fannkuch-redux,cs,server,external,47,33706977574,467.6632080078125,94.59063720703125,,18.764892578125,,0,0,0,0,0,1761929590845685
fannkuch-redux,cs,server,external,48,33607277306,466.28143310546875,94.3040771484375,,18.7056884765625,,0,0,0,0,0,1761929624577423
fannkuch-redux,cs,server,external,49,33702456925,467.59625244140625,94.55743408203125,,18.76239013671875,,0,0,0,0,0,1761929658404087
fannkuch-redux,cs,server,external,50,33651902361,466.9478759765625,94.49566650390625,,18.73419189453125,,0,0,0,0,0,1761929692180996
mandelbrot,cs,Release,internal,1,13408759267,185.3787841796875,37.00567626953125,,7.50830078125,,0,0,0,0,0,1761929787938996
mandelbrot,cs,Release,internal,2,12607651562,174.62091064453125,35.118896484375,,7.0533447265625,,0,0,0,0,0,1761929800546695
mandelbrot,cs,Release,internal,3,12468391494,172.3077392578125,34.34649658203125,,7.00372314453125,,0,0,0,0,0,1761929813015102
mandelbrot,cs,Release,internal,4,12358484535,171.035400390625,34.28631591796875,,6.90606689453125,,0,0,0,0,0,1761929825373583
mandelbrot,cs,Release,internal,5,12327241329,170.33392333984375,33.9251708984375,,6.89471435546875,,0,0,0,0,0,1761929837700862
mandelbrot,cs,Release,internal,6,12230732733,169.22100830078125,33.887451171875,,6.85833740234375,,0,0,0,0,0,1761929849931613
mandelbrot,cs,Release,internal,7,12102812602,166.078125,32.15277099609375,,6.76153564453125,,0,0,0,0,0,1761929862034422
mandelbrot,cs,Release,internal,8,12054550092,165.47747802734375,32.08642578125,,6.74432373046875,,0,0,0,0,0,1761929874089021
mandelbrot,cs,Release,internal,9,12015643990,165.0394287109375,32.072998046875,,6.73455810546875,,0,0,0,0,0,1761929886104688
mandelbrot,cs,Release,internal,10,11998752256,166.05804443359375,33.28857421875,,6.7109375,,0,0,0,0,0,1761929898103445
mandelbrot,cs,Release,internal,11,12013059831,166.157470703125,33.22393798828125,,6.71380615234375,,0,0,0,0,0,1761929910116513
mandelbrot,cs,Release,internal,12,11980702590,164.9093017578125,32.33709716796875,,6.71551513671875,,0,0,0,0,0,1761929922097257
mandelbrot,cs,Release,internal,13,12014340946,165.93939208984375,33.007568359375,,6.72052001953125,,0,0,0,0,0,1761929934111602
mandelbrot,cs,Release,internal,14,12045553545,166.3128662109375,33.03533935546875,,6.7283935546875,,0,0,0,0,0,1761929946157195
mandelbrot,cs,Release,internal,15,11968969075,165.26934814453125,32.83233642578125,,6.71331787109375,,0,0,0,0,0,1761929958126177
mandelbrot,cs,Release,internal,16,12039339944,165.39105224609375,32.17230224609375,,6.7308349609375,,0,0,0,0,0,1761929970165505
mandelbrot,cs,Release,internal,17,11989188691,165.612548828125,32.9525146484375,,6.69903564453125,,0,0,0,0,0,1761929982154747
mandelbrot,cs,Release,internal,18,11981668118,165.45782470703125,32.8878173828125,,6.72332763671875,,0,0,0,0,0,1761929994136415
mandelbrot,cs,Release,internal,19,12018762198,166.57989501953125,33.59613037109375,,6.7169189453125,,0,0,0,0,0,1761930006155216
mandelbrot,cs,Release,internal,20,11914123310,164.33648681640625,32.4925537109375,,6.662109375,,0,0,0,0,0,1761930018069362
mandelbrot,cs,Release,internal,21,11923377002,164.30621337890625,32.361572265625,,6.68646240234375,,0,0,0,0,0,1761930029992777
mandelbrot,cs,Release,internal,22,12110001630,167.07305908203125,33.06512451171875,,6.775146484375,,0,0,0,0,0,1761930042102802
mandelbrot,cs,Release,internal,23,12013816811,165.057373046875,32.11053466796875,,6.71746826171875,,0,0,0,0,0,1761930054116620
mandelbrot,cs,Release,internal,24,12003180220,165.567138671875,32.74481201171875,,6.73028564453125,,0,0,0,0,0,1761930066119834
mandelbrot,cs,Release,internal,25,12068176326,166.420654296875,32.88385009765625,,6.746826171875,,0,0,0,0,0,1761930078188031
mandelbrot,cs,Release,internal,26,11923456074,164.54180908203125,32.6099853515625,,6.66229248046875,,0,0,0,0,0,1761930090111479
mandelbrot,cs,Release,internal,27,11910960786,164.0516357421875,32.24774169921875,,6.67803955078125,,0,0,0,0,0,1761930102022461
mandelbrot,cs,Release,internal,28,11872200423,163.88507080078125,32.5062255859375,,6.640380859375,,0,0,0,0,0,1761930113894712
mandelbrot,cs,Release,internal,29,11914915699,164.5333251953125,32.6796875,,6.66058349609375,,0,0,0,0,0,1761930125809648
mandelbrot,cs,Release,internal,30,11856035985,164.08843994140625,32.89947509765625,,6.65283203125,,0,0,0,0,0,1761930137665696
mandelbrot,cs,Release,internal,31,11917330522,164.85272216796875,32.98846435546875,,6.6588134765625,,0,0,0,0,0,1761930149583047
mandelbrot,cs,Release,internal,32,11883501659,164.32135009765625,32.81689453125,,6.64288330078125,,0,0,0,0,0,1761930161466548
mandelbrot,cs,Release,internal,33,11975941725,165.81689453125,33.2960205078125,,6.7196044921875,,0,0,0,0,0,1761930173442496
mandelbrot,cs,Release,internal,34,11880078968,163.8499755859375,32.39324951171875,,6.6375732421875,,0,0,0,0,0,1761930185322620
mandelbrot,cs,Release,internal,35,11802562665,162.31573486328125,31.7183837890625,,6.60235595703125,,0,0,0,0,0,1761930197125210
mandelbrot,cs,Release,internal,36,11897721581,163.6180419921875,31.95361328125,,6.6688232421875,,0,0,0,0,0,1761930209022951
mandelbrot,cs,Release,internal,37,11788577793,162.24273681640625,31.7918701171875,,6.587890625,,0,0,0,0,0,1761930220811520
mandelbrot,cs,Release,internal,38,11775382824,161.8050537109375,31.5078125,,6.597412109375,,0,0,0,0,0,1761930232586951
mandelbrot,cs,Release,internal,39,11826136774,162.7122802734375,31.85302734375,,6.6190185546875,,0,0,0,0,0,1761930244413112
mandelbrot,cs,Release,internal,40,11843060002,162.39154052734375,31.3431396484375,,6.62445068359375,,0,0,0,0,0,1761930256256196
