scenario,language,test,mode,iteration,time,pkg,cores,gpu,dram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,ended
n-body,cpp,O3,external,36,1853013433,82.82098388671875,62.3128662109375,,1.031982421875,,0,0,0,0,0,1761906657527397
n-body,cpp,O3,external,37,1824247277,78.7279052734375,58.54498291015625,,1.01580810546875,,0,0,0,0,0,1761906659353323
n-body,cpp,O3,external,38,1838960358,80.50384521484375,60.15240478515625,,1.02337646484375,,0,0,0,0,0,1761906661193532
n-body,cpp,O3,external,39,1816274977,78.35101318359375,58.25640869140625,,1.0113525390625,,0,0,0,0,0,1761906663011013
n-body,cpp,O3,external,40,1867111010,83.9625244140625,63.29644775390625,,1.03973388671875,,0,0,0,0,0,1761906664880059
n-body,cpp,O3,external,41,1837132345,80.20684814453125,59.878173828125,,1.0228271484375,,0,0,0,0,0,1761906666718410
n-body,cpp,O3,external,42,1844448650,80.64288330078125,60.24810791015625,,1.0269775390625,,0,0,0,0,0,1761906668564061
n-body,cpp,O3,external,43,1817925908,79.0687255859375,58.9443359375,,1.01171875,,0,0,0,0,0,1761906670383767
n-body,cpp,O3,external,44,1815634739,79.06103515625,58.99267578125,,1.01080322265625,,0,0,0,0,0,1761906672200572
n-body,cpp,O3,external,45,1895873454,80.36627197265625,59.3763427734375,,1.05572509765625,,0,0,0,0,0,1761906674097770
n-body,cpp,O3,external,46,1811620896,77.72113037109375,57.6488037109375,,1.00811767578125,,0,0,0,0,0,1761906675910689
n-body,cpp,O3,external,47,1858714468,79.26959228515625,58.68292236328125,,1.03521728515625,,0,0,0,0,0,1761906677770645
n-body,cpp,O3,external,48,1821403366,78.8287353515625,58.68792724609375,,1.01416015625,,0,0,0,0,0,1761906679593286
n-body,cpp,O3,external,49,1811118783,78.60333251953125,58.5615234375,,1.0078125,,0,0,0,0,0,1761906681406218
n-body,cpp,O3,external,50,1837676949,80.9462890625,60.59381103515625,,1.02435302734375,,0,0,0,0,0,1761906683245129
binary-trees,cpp,O3,internal,1,2084050509,91.742431640625,68.5789794921875,,1.57305908203125,,0,0,0,0,0,1761906746598191
binary-trees,cpp,O3,internal,2,2029279062,90.09844970703125,67.5162353515625,,1.64996337890625,,0,0,0,0,0,1761906748627485
binary-trees,cpp,O3,internal,3,2020199363,89.4830322265625,66.9462890625,,1.6551513671875,,0,0,0,0,0,1761906750647643
binary-trees,cpp,O3,internal,4,2040213323,90.79205322265625,68.0811767578125,,1.671630859375,,0,0,0,0,0,1761906752687907
binary-trees,cpp,O3,internal,5,2035979936,90.01300048828125,67.33978271484375,,1.6617431640625,,0,0,0,0,0,1761906754723872
binary-trees,cpp,O3,internal,6,2028554731,89.91986083984375,67.30029296875,,1.68267822265625,,0,0,0,0,0,1761906756752446
binary-trees,cpp,O3,internal,7,2057077985,91.56097412109375,68.66046142578125,,1.67626953125,,0,0,0,0,0,1761906758809514
binary-trees,cpp,O3,internal,8,2027548879,88.45233154296875,65.84942626953125,,1.6690673828125,,0,0,0,0,0,1761906760837067
binary-trees,cpp,O3,internal,9,2029125918,89.85736083984375,67.26678466796875,,1.66766357421875,,0,0,0,0,0,1761906762866198
binary-trees,cpp,O3,internal,10,2064806485,90.712890625,67.71136474609375,,1.68646240234375,,0,0,0,0,0,1761906764931011
binary-trees,cpp,O3,internal,11,2062384010,91.407958984375,68.4674072265625,,1.65716552734375,,0,0,0,0,0,1761906766993394
binary-trees,cpp,O3,internal,12,2037304621,90.26800537109375,67.5941162109375,,1.66143798828125,,0,0,0,0,0,1761906769030690
binary-trees,cpp,O3,internal,13,2053098516,90.9180908203125,68.05877685546875,,1.67608642578125,,0,0,0,0,0,1761906771083811
binary-trees,cpp,O3,internal,14,2052191582,91.16729736328125,68.32305908203125,,1.67779541015625,,0,0,0,0,0,1761906773136002
binary-trees,cpp,O3,internal,15,2041668737,90.450439453125,67.74359130859375,,1.6717529296875,,0,0,0,0,0,1761906775177646
binary-trees,cpp,O3,internal,16,2060707336,91.6868896484375,68.72314453125,,1.6846923828125,,0,0,0,0,0,1761906777238387
binary-trees,cpp,O3,internal,17,2041738732,90.56146240234375,67.81451416015625,,1.67083740234375,,0,0,0,0,0,1761906779280130
binary-trees,cpp,O3,internal,18,2068244693,91.98724365234375,68.96636962890625,,1.67877197265625,,0,0,0,0,0,1761906781348385
binary-trees,cpp,O3,internal,19,2043991352,89.990966796875,67.22406005859375,,1.68438720703125,,0,0,0,0,0,1761906783392387
binary-trees,cpp,O3,internal,20,2036072230,90.569091796875,67.8955078125,,1.67266845703125,,0,0,0,0,0,1761906785428453
binary-trees,cpp,O3,internal,21,2052265562,91.19891357421875,68.35552978515625,,1.67169189453125,,0,0,0,0,0,1761906787480719
binary-trees,cpp,O3,internal,22,2032748457,90.13037109375,67.48095703125,,1.66656494140625,,0,0,0,0,0,1761906789513486
binary-trees,cpp,O3,internal,23,2018045332,88.32708740234375,65.8526611328125,,1.658203125,,0,0,0,0,0,1761906791531521
binary-trees,cpp,O3,internal,24,2062150073,92.050048828125,69.09906005859375,,1.6734619140625,,0,0,0,0,0,1761906793593647
binary-trees,cpp,O3,internal,25,2063912671,91.85101318359375,68.8692626953125,,1.6700439453125,,0,0,0,0,0,1761906795657581
binary-trees,cpp,O3,internal,26,2042359811,90.78704833984375,68.0584716796875,,1.66796875,,0,0,0,0,0,1761906797699969
binary-trees,cpp,O3,internal,27,2020511001,89.52276611328125,66.9974365234375,,1.66357421875,,0,0,0,0,0,1761906799720486
binary-trees,cpp,O3,internal,28,2020130227,89.40728759765625,66.91534423828125,,1.66290283203125,,0,0,0,0,0,1761906801740612
binary-trees,cpp,O3,internal,29,2025038512,89.05419921875,66.5133056640625,,1.634765625,,0,0,0,0,0,1761906803765647
binary-trees,cpp,O3,internal,30,2023421543,89.593994140625,67.029296875,,1.6651611328125,,0,0,0,0,0,1761906805789072
binary-trees,cpp,O3,internal,31,2045317797,90.8875732421875,68.12713623046875,,1.66412353515625,,0,0,0,0,0,1761906807834391
binary-trees,cpp,O3,internal,32,2031670530,90.19342041015625,67.55255126953125,,1.6636962890625,,0,0,0,0,0,1761906809866070
binary-trees,cpp,O3,internal,33,2044234988,90.15924072265625,67.404052734375,,1.6678466796875,,0,0,0,0,0,1761906811910317
binary-trees,cpp,O3,internal,34,2053362443,91.55181884765625,68.66400146484375,,1.66876220703125,,0,0,0,0,0,1761906813963646
binary-trees,cpp,O3,internal,35,2024395673,88.64581298828125,66.1134033203125,,1.66180419921875,,0,0,0,0,0,1761906815988073
binary-trees,cpp,O3,internal,36,2022377611,89.659912109375,67.1124267578125,,1.65869140625,,0,0,0,0,0,1761906818010456
binary-trees,cpp,O3,internal,37,2053866958,91.50042724609375,68.62347412109375,,1.669189453125,,0,0,0,0,0,1761906820064327
binary-trees,cpp,O3,internal,38,2025243182,89.7911376953125,67.25836181640625,,1.63153076171875,,0,0,0,0,0,1761906822089579
binary-trees,cpp,O3,internal,39,2031752235,90.3128662109375,67.677001953125,,1.66595458984375,,0,0,0,0,0,1761906824121329
binary-trees,cpp,O3,internal,40,2018043532,89.49951171875,67.0260009765625,,1.65582275390625,,0,0,0,0,0,1761906826139385
binary-trees,cpp,O3,internal,41,2028367039,89.15478515625,66.576171875,,1.669189453125,,0,0,0,0,0,1761906828167749
binary-trees,cpp,O3,internal,42,2023511916,88.7294921875,66.178955078125,,1.65447998046875,,0,0,0,0,0,1761906830191263
binary-trees,cpp,O3,internal,43,2022055806,89.93438720703125,67.4146728515625,,1.66363525390625,,0,0,0,0,0,1761906832213323
binary-trees,cpp,O3,internal,44,2036271631,90.444091796875,67.78179931640625,,1.66058349609375,,0,0,0,0,0,1761906834249580
binary-trees,cpp,O3,internal,45,2052335772,91.38690185546875,68.4996337890625,,1.67340087890625,,0,0,0,0,0,1761906836301941
binary-trees,cpp,O3,internal,46,2038191185,90.91253662109375,68.2197265625,,1.66729736328125,,0,0,0,0,0,1761906838340133
binary-trees,cpp,O3,internal,47,2046670461,91.4176025390625,68.609619140625,,1.68194580078125,,0,0,0,0,0,1761906840386809
binary-trees,cpp,O3,internal,48,2050509771,91.6693115234375,68.8619384765625,,1.6668701171875,,0,0,0,0,0,1761906842437322
binary-trees,cpp,O3,internal,49,2040758578,90.83953857421875,68.102783203125,,1.66497802734375,,0,0,0,0,0,1761906844478097
binary-trees,cpp,O3,internal,50,2013170592,89.0079345703125,66.55316162109375,,1.65093994140625,,0,0,0,0,0,1761906846491257
binary-trees,cpp,O3,external,1,2070339226,91.57763671875,68.57904052734375,,1.53546142578125,,0,0,0,0,0,1761906909746970
binary-trees,cpp,O3,external,2,2076238267,92.21209716796875,69.10003662109375,,1.55474853515625,,0,0,0,0,0,1761906911829046
binary-trees,cpp,O3,external,3,2079643038,90.8348388671875,67.70098876953125,,1.56939697265625,,0,0,0,0,0,1761906913914390
binary-trees,cpp,O3,external,4,2157330539,91.79656982421875,67.842529296875,,1.58056640625,,0,0,0,0,0,1761906916077326
binary-trees,cpp,O3,external,5,2146847603,93.43072509765625,69.568115234375,,1.59228515625,,0,0,0,0,0,1761906918229651
binary-trees,cpp,O3,external,6,2086130583,91.12884521484375,67.95526123046875,,1.51898193359375,,0,0,0,0,0,1761906920321323
binary-trees,cpp,O3,external,7,2117776940,92.6871337890625,69.13739013671875,,1.59136962890625,,0,0,0,0,0,1761906922444567
binary-trees,cpp,O3,external,8,2075143355,91.38165283203125,68.28179931640625,,1.563232421875,,0,0,0,0,0,1761906924525264
binary-trees,cpp,O3,external,9,2131159014,92.84222412109375,69.1661376953125,,1.57366943359375,,0,0,0,0,0,1761906926662141
binary-trees,cpp,O3,external,10,2114719138,92.61151123046875,69.0948486328125,,1.5780029296875,,0,0,0,0,0,1761906928782522
binary-trees,cpp,O3,external,11,2100134626,92.975341796875,69.63409423828125,,1.5657958984375,,0,0,0,0,0,1761906930888522
binary-trees,cpp,O3,external,12,2077325898,91.6014404296875,68.484130859375,,1.5673828125,,0,0,0,0,0,1761906932971649
binary-trees,cpp,O3,external,13,2152086669,93.359375,69.4449462890625,,1.5916748046875,,0,0,0,0,0,1761906935129417
binary-trees,cpp,O3,external,14,2057236708,90.5096435546875,67.65887451171875,,1.484375,,0,0,0,0,0,1761906937192684
binary-trees,cpp,O3,external,15,2072710432,91.17889404296875,68.17999267578125,,1.4835205078125,,0,0,0,0,0,1761906939271097
binary-trees,cpp,O3,external,16,2069385234,90.95263671875,67.927490234375,,1.526611328125,,0,0,0,0,0,1761906941346257
binary-trees,cpp,O3,external,17,2071213711,90.9698486328125,67.922119140625,,1.5115966796875,,0,0,0,0,0,1761906943423030
binary-trees,cpp,O3,external,18,2076303851,91.45611572265625,68.351318359375,,1.53802490234375,,0,0,0,0,0,1761906945504812
binary-trees,cpp,O3,external,19,2070356699,90.84722900390625,67.81390380859375,,1.4859619140625,,0,0,0,0,0,1761906947580809
binary-trees,cpp,O3,external,20,2155294099,93.68975830078125,69.70867919921875,,1.6004638671875,,0,0,0,0,0,1761906949741647
binary-trees,cpp,O3,external,21,2069454127,89.60992431640625,66.6260986328125,,1.54193115234375,,0,0,0,0,0,1761906951817196
binary-trees,cpp,O3,external,22,2124771202,94.43951416015625,70.80792236328125,,1.62298583984375,,0,0,0,0,0,1761906953947692
binary-trees,cpp,O3,external,23,2079250047,90.77349853515625,67.67254638671875,,1.555908203125,,0,0,0,0,0,1761906956032877
binary-trees,cpp,O3,external,24,2098893879,93.51593017578125,70.17816162109375,,1.57525634765625,,0,0,0,0,0,1761906958137517
binary-trees,cpp,O3,external,25,2082128871,91.99359130859375,68.85589599609375,,1.55792236328125,,0,0,0,0,0,1761906960225134
binary-trees,cpp,O3,external,26,2100877507,92.810546875,69.4483642578125,,1.60284423828125,,0,0,0,0,0,1761906962331712
binary-trees,cpp,O3,external,27,2095312456,93.476806640625,70.19384765625,,1.57879638671875,,0,0,0,0,0,1761906964432874
binary-trees,cpp,O3,external,28,2076338174,91.5260009765625,68.464111328125,,1.53887939453125,,0,0,0,0,0,1761906966514900
binary-trees,cpp,O3,external,29,2084068216,91.652587890625,68.48187255859375,,1.57177734375,,0,0,0,0,0,1761906968604940
binary-trees,cpp,O3,external,30,2066323444,89.791259765625,66.83502197265625,,1.53656005859375,,0,0,0,0,0,1761906970676876
binary-trees,cpp,O3,external,31,2128472404,92.56756591796875,68.89715576171875,,1.515380859375,,0,0,0,0,0,1761906972810994
binary-trees,cpp,O3,external,32,2349672608,98.4468994140625,72.37310791015625,,1.694580078125,,0,0,0,0,0,1761906975166550
binary-trees,cpp,O3,external,33,2078146987,92.70574951171875,69.60791015625,,1.573486328125,,0,0,0,0,0,1761906977250331
binary-trees,cpp,O3,external,34,2115632826,93.567626953125,70.0828857421875,,1.5810546875,,0,0,0,0,0,1761906979371515
binary-trees,cpp,O3,external,35,2113951198,93.27001953125,69.77001953125,,1.56072998046875,,0,0,0,0,0,1761906981491193
binary-trees,cpp,O3,external,36,2088614480,92.511962890625,69.28497314453125,,1.56268310546875,,0,0,0,0,0,1761906983585441
binary-trees,cpp,O3,external,37,2078686392,91.8406982421875,68.76611328125,,1.54193115234375,,0,0,0,0,0,1761906985669872
binary-trees,cpp,O3,external,38,2120664152,94.3480224609375,70.7626953125,,1.59423828125,,0,0,0,0,0,1761906987796190
binary-trees,cpp,O3,external,39,2187692955,94.9266357421875,70.64215087890625,,1.62286376953125,,0,0,0,0,0,1761906989989751
binary-trees,cpp,O3,external,40,2073493840,91.7879638671875,68.714599609375,,1.56878662109375,,0,0,0,0,0,1761906992069124
binary-trees,cpp,O3,external,41,2081926206,91.7998046875,68.6507568359375,,1.5697021484375,,0,0,0,0,0,1761906994156805
binary-trees,cpp,O3,external,42,2069769310,90.9666748046875,67.95330810546875,,1.53936767578125,,0,0,0,0,0,1761906996232095
binary-trees,cpp,O3,external,43,2110012425,93.2562255859375,69.80084228515625,,1.58819580078125,,0,0,0,0,0,1761906998347752
binary-trees,cpp,O3,external,44,2075830727,90.614013671875,67.57684326171875,,1.551025390625,,0,0,0,0,0,1761907000429224
binary-trees,cpp,O3,external,45,2080460994,91.76220703125,68.608642578125,,1.56414794921875,,0,0,0,0,0,1761907002515393
binary-trees,cpp,O3,external,46,2075228976,91.00225830078125,67.9385986328125,,1.57049560546875,,0,0,0,0,0,1761907004596354
binary-trees,cpp,O3,external,47,2066137374,91.3756103515625,68.4083251953125,,1.5509033203125,,0,0,0,0,0,1761907006668461
binary-trees,cpp,O3,external,48,2073307764,91.935546875,68.8985595703125,,1.57269287109375,,0,0,0,0,0,1761907008747510
binary-trees,cpp,O3,external,49,2091364566,92.44207763671875,69.167724609375,,1.5572509765625,,0,0,0,0,0,1761907010844649
binary-trees,cpp,O3,external,50,2097571507,91.76983642578125,68.43524169921875,,1.57696533203125,,0,0,0,0,0,1761907012947947
binary-trees,cs,Release,internal,1,4367793004,353.9259033203125,302.68316650390625,,10.33856201171875,,0,0,0,0,0,1761917122620932
binary-trees,cs,Release,internal,2,3433283767,282.13873291015625,241.562744140625,,8.68695068359375,,0,0,0,0,0,1761917126054228
binary-trees,cs,Release,internal,3,3790109169,300.9697265625,256.37237548828125,,9.1600341796875,,0,0,0,0,0,1761917129844342
binary-trees,cs,Release,internal,4,3524663017,294.76800537109375,253.08245849609375,,9.05615234375,,0,0,0,0,0,1761917133368999
binary-trees,cs,Release,internal,5,3316662797,272.2498779296875,233.1365966796875,,8.1578369140625,,0,0,0,0,0,1761917136685644
binary-trees,cs,Release,internal,6,3663785476,304.988525390625,261.66748046875,,9.3662109375,,0,0,0,0,0,1761917140349453
binary-trees,cs,Release,internal,7,3545113103,295.7083740234375,253.81707763671875,,9.03106689453125,,0,0,0,0,0,1761917143894581
binary-trees,cs,Release,internal,8,3450782931,295.9127197265625,254.9825439453125,,9.17510986328125,,0,0,0,0,0,1761917147345388
binary-trees,cs,Release,internal,9,3750490113,307.6412353515625,263.385498046875,,9.38861083984375,,0,0,0,0,0,1761917151095870
binary-trees,cs,Release,internal,10,3188309386,266.39288330078125,228.74737548828125,,7.9832763671875,,0,0,0,0,0,1761917154284193
binary-trees,cs,Release,internal,11,3348060103,226.45782470703125,186.76910400390625,,8.86187744140625,,0,0,0,0,0,1761917157632258
binary-trees,cs,Release,internal,12,3753317645,239.8846435546875,195.62945556640625,,9.41461181640625,,0,0,0,0,0,1761917161385581
binary-trees,cs,Release,internal,13,3314287199,218.57061767578125,179.51434326171875,,7.97503662109375,,0,0,0,0,0,1761917164699875
binary-trees,cs,Release,internal,14,4121478693,267.43035888671875,218.92449951171875,,10.17730712890625,,0,0,0,0,0,1761917168821357
binary-trees,cs,Release,internal,15,3466769549,224.50213623046875,183.69635009765625,,8.44964599609375,,0,0,0,0,0,1761917172288130
binary-trees,cs,Release,internal,16,3348994606,218.049560546875,178.5576171875,,8.32147216796875,,0,0,0,0,0,1761917175637129
binary-trees,cs,Release,internal,17,3838222222,248.84136962890625,203.5684814453125,,9.65936279296875,,0,0,0,0,0,1761917179475357
binary-trees,cs,Release,internal,18,3208402384,208.2449951171875,170.337890625,,8.08966064453125,,0,0,0,0,0,1761917182683771
binary-trees,cs,Release,internal,19,3067520977,200.02972412109375,163.7991943359375,,7.72528076171875,,0,0,0,0,0,1761917185751291
binary-trees,cs,Release,internal,20,3950303595,254.8348388671875,208.1854248046875,,10.0457763671875,,0,0,0,0,0,1761917189701598
binary-trees,cs,Release,internal,21,3517552773,228.1907958984375,186.815673828125,,8.3204345703125,,0,0,0,0,0,1761917193219161
binary-trees,cs,Release,internal,22,4077250172,265.96270751953125,218.1712646484375,,9.46826171875,,0,0,0,0,0,1761917197296415
binary-trees,cs,Release,internal,23,3864025796,251.6671142578125,206.44036865234375,,8.72161865234375,,0,0,0,0,0,1761917201160442
binary-trees,cs,Release,internal,24,3996952241,257.7164306640625,210.799560546875,,9.39404296875,,0,0,0,0,0,1761917205157387
binary-trees,cs,Release,internal,25,3660910606,239.07501220703125,195.8883056640625,,9.176513671875,,0,0,0,0,0,1761917208818319
binary-trees,cs,Release,internal,26,3503618324,227.61688232421875,186.16387939453125,,9.0662841796875,,0,0,0,0,0,1761917212321935
binary-trees,cs,Release,internal,27,3264742695,212.28851318359375,173.67864990234375,,8.36102294921875,,0,0,0,0,0,1761917215586685
binary-trees,cs,Release,internal,28,3266700887,211.9127197265625,173.37298583984375,,8.1810302734375,,0,0,0,0,0,1761917218853387
binary-trees,cs,Release,internal,29,3537776485,229.23101806640625,187.4912109375,,8.96734619140625,,0,0,0,0,0,1761917222391167
binary-trees,cs,Release,internal,30,3560228964,230.3953857421875,188.3583984375,,9.0615234375,,0,0,0,0,0,1761917225951392
binary-trees,cs,Release,internal,31,3741040400,243.16705322265625,199.15380859375,,9.0836181640625,,0,0,0,0,0,1761917229692449
binary-trees,cs,Release,internal,32,3622481876,235.59173583984375,192.75018310546875,,9.34979248046875,,0,0,0,0,0,1761917233314936
binary-trees,cs,Release,internal,33,3645105734,236.25653076171875,193.14337158203125,,9.45172119140625,,0,0,0,0,0,1761917236960044
binary-trees,cs,Release,internal,34,3585330130,232.9371337890625,190.5401611328125,,9.18829345703125,,0,0,0,0,0,1761917240545386
binary-trees,cs,Release,internal,35,3533022694,228.9420166015625,187.25238037109375,,8.85333251953125,,0,0,0,0,0,1761917244078414
binary-trees,cs,Release,internal,36,3712901282,241.2357177734375,197.54693603515625,,8.98187255859375,,0,0,0,0,0,1761917247791320
binary-trees,cs,Release,internal,37,3897708916,253.370849609375,207.44140625,,9.672119140625,,0,0,0,0,0,1761917251689031
binary-trees,cs,Release,internal,38,3580994419,232.3028564453125,190.01031494140625,,9.0714111328125,,0,0,0,0,0,1761917255270031
binary-trees,cs,Release,internal,39,3159937685,205.8045654296875,168.530029296875,,7.82928466796875,,0,0,0,0,0,1761917258429971
binary-trees,cs,Release,internal,40,3604667565,232.98681640625,190.4815673828125,,9.09765625,,0,0,0,0,0,1761917262034645
binary-trees,cs,Release,internal,41,3677964027,239.37432861328125,195.9530029296875,,9.3203125,,0,0,0,0,0,1761917265712607
binary-trees,cs,Release,internal,42,3337087547,216.54736328125,177.2056884765625,,8.19122314453125,,0,0,0,0,0,1761917269049713
binary-trees,cs,Release,internal,43,3434768546,222.63861083984375,182.18414306640625,,8.41864013671875,,0,0,0,0,0,1761917272484483
binary-trees,cs,Release,internal,44,3744957792,243.4786376953125,199.28662109375,,9.4195556640625,,0,0,0,0,0,1761917276229447
binary-trees,cs,Release,internal,45,3350551224,217.7220458984375,178.2037353515625,,8.226806640625,,0,0,0,0,0,1761917279580001
binary-trees,cs,Release,internal,46,3602061965,233.623291015625,191.3341064453125,,8.51898193359375,,0,0,0,0,0,1761917283182068
binary-trees,cs,Release,internal,47,3796029153,247.52301025390625,202.77508544921875,,9.43011474609375,,0,0,0,0,0,1761917286978100
binary-trees,cs,Release,internal,48,3477438713,224.75250244140625,183.7276611328125,,8.607177734375,,0,0,0,0,0,1761917290455545
binary-trees,cs,Release,internal,49,3432449360,223.955322265625,183.46722412109375,,8.5145263671875,,0,0,0,0,0,1761917293887996
binary-trees,cs,Release,internal,50,3593533038,232.3504638671875,190.0032958984375,,8.8961181640625,,0,0,0,0,0,1761917297481533
binary-trees,cs,Release,external,1,4503485806,393.93310546875,341.14764404296875,,10.7054443359375,,0,0,0,0,0,1761917363391417
binary-trees,cs,Release,external,2,4697196307,372.97991943359375,317.986572265625,,10.87847900390625,,0,0,0,0,0,1761917368147210
binary-trees,cs,Release,external,3,4820166483,386.9036865234375,330.58062744140625,,10.92779541015625,,0,0,0,0,0,1761917373024482
binary-trees,cs,Release,external,4,4448056089,360.022705078125,307.93304443359375,,10.283935546875,,0,0,0,0,0,1761917377549672
binary-trees,cs,Release,external,5,4762384571,377.56146240234375,321.80377197265625,,10.8873291015625,,0,0,0,0,0,1761917382372841
binary-trees,cs,Release,external,6,4337052471,358.4024658203125,307.517822265625,,10.29180908203125,,0,0,0,0,0,1761917386765942
binary-trees,cs,Release,external,7,4591687826,376.90753173828125,323.01861572265625,,10.9178466796875,,0,0,0,0,0,1761917391426161
binary-trees,cs,Release,external,8,4435986158,359.7149658203125,307.657470703125,,10.50982666015625,,0,0,0,0,0,1761917395925254
binary-trees,cs,Release,external,9,4520575280,300.8314208984375,247.92547607421875,,10.51995849609375,,0,0,0,0,0,1761917400503388
binary-trees,cs,Release,external,10,4506954983,295.0189208984375,242.197265625,,10.64471435546875,,0,0,0,0,0,1761917405076808
binary-trees,cs,Release,external,11,4472365905,291.23992919921875,238.86077880859375,,10.42059326171875,,0,0,0,0,0,1761917409608917
binary-trees,cs,Release,external,12,4453784107,290.0811767578125,237.967529296875,,10.16217041015625,,0,0,0,0,0,1761917414129714
binary-trees,cs,Release,external,13,4496232764,293.175048828125,240.4276123046875,,10.66241455078125,,0,0,0,0,0,1761917418682783
binary-trees,cs,Release,external,14,4874486401,317.62384033203125,260.6636962890625,,10.9932861328125,,0,0,0,0,0,1761917423614120
binary-trees,cs,Release,external,15,4479463354,291.62158203125,239.14581298828125,,10.400634765625,,0,0,0,0,0,1761917428150151
binary-trees,cs,Release,external,16,4865885208,315.51812744140625,258.7200927734375,,10.764404296875,,0,0,0,0,0,1761917433076130
binary-trees,cs,Release,external,17,4626640812,303.283935546875,249.1502685546875,,10.6644287109375,,0,0,0,0,0,1761917437759165
binary-trees,cs,Release,external,18,4771218429,310.40985107421875,254.63800048828125,,10.8101806640625,,0,0,0,0,0,1761917442587423
binary-trees,cs,Release,external,19,4423704107,288.604736328125,236.75543212890625,,10.32073974609375,,0,0,0,0,0,1761917447069162
binary-trees,cs,Release,external,20,4516385233,294.04541015625,241.2923583984375,,10.09771728515625,,0,0,0,0,0,1761917451645083
binary-trees,cs,Release,external,21,4542294247,296.98516845703125,243.794677734375,,10.57769775390625,,0,0,0,0,0,1761917456253866
binary-trees,cs,Release,external,22,4776071944,311.48345947265625,255.68927001953125,,10.71136474609375,,0,0,0,0,0,1761917461100068
binary-trees,cs,Release,external,23,4872211933,318.1243896484375,261.22686767578125,,10.98980712890625,,0,0,0,0,0,1761917466032417
binary-trees,cs,Release,external,24,4609893074,300.30780029296875,246.3203125,,10.615966796875,,0,0,0,0,0,1761917470704352
binary-trees,cs,Release,external,25,4467786970,291.66229248046875,239.39794921875,,10.19683837890625,,0,0,0,0,0,1761917475239548
binary-trees,cs,Release,external,26,4866233928,317.6025390625,260.7841796875,,10.90545654296875,,0,0,0,0,0,1761917480168673
binary-trees,cs,Release,external,27,4526054027,294.53607177734375,241.53057861328125,,10.42083740234375,,0,0,0,0,0,1761917484761615
binary-trees,cs,Release,external,28,4677884683,305.34881591796875,250.75555419921875,,10.30389404296875,,0,0,0,0,0,1761917489501646
binary-trees,cs,Release,external,29,4697311159,306.3382568359375,251.38067626953125,,10.7939453125,,0,0,0,0,0,1761917494269629
binary-trees,cs,Release,external,30,4802954013,313.05535888671875,256.9913330078125,,10.71728515625,,0,0,0,0,0,1761917499129717
binary-trees,cs,Release,external,31,4672897524,304.13043212890625,249.63592529296875,,10.17864990234375,,0,0,0,0,0,1761917503869290
binary-trees,cs,Release,external,32,4608464671,300.59716796875,246.566162109375,,10.7921142578125,,0,0,0,0,0,1761917508541478
binary-trees,cs,Release,external,33,4550581179,297.3968505859375,244.06512451171875,,10.646240234375,,0,0,0,0,0,1761917513154322
binary-trees,cs,Release,external,34,4701821863,306.14398193359375,251.2767333984375,,10.35211181640625,,0,0,0,0,0,1761917517911816
binary-trees,cs,Release,external,35,4632748425,302.48919677734375,248.38812255859375,,10.3214111328125,,0,0,0,0,0,1761917522601318
binary-trees,cs,Release,external,36,4430146163,288.93780517578125,236.9522705078125,,10.46728515625,,0,0,0,0,0,1761917527089097
binary-trees,cs,Release,external,37,4318144291,281.81353759765625,231.2061767578125,,9.97467041015625,,0,0,0,0,0,1761917531470903
binary-trees,cs,Release,external,38,4533596082,295.504150390625,242.5770263671875,,10.06097412109375,,0,0,0,0,0,1761917536067741
binary-trees,cs,Release,external,39,4562484031,298.930908203125,245.48785400390625,,10.55487060546875,,0,0,0,0,0,1761917540689429
binary-trees,cs,Release,external,40,4387467633,285.078857421875,233.77740478515625,,9.95733642578125,,0,0,0,0,0,1761917545137669
binary-trees,cs,Release,external,41,4412411295,287.509521484375,235.88262939453125,,10.02728271484375,,0,0,0,0,0,1761917549610804
binary-trees,cs,Release,external,42,4676258345,304.89495849609375,250.221923828125,,10.61541748046875,,0,0,0,0,0,1761917554341521
binary-trees,cs,Release,external,43,5048010038,329.40032958984375,270.4310302734375,,11.33575439453125,,0,0,0,0,0,1761917559462339
binary-trees,cs,Release,external,44,4778278904,311.0924072265625,255.20880126953125,,10.9583740234375,,0,0,0,0,0,1761917564305164
binary-trees,cs,Release,external,45,4608759932,300.9158935546875,246.9554443359375,,10.668701171875,,0,0,0,0,0,1761917568972904
binary-trees,cs,Release,external,46,4798847017,311.10211181640625,255.1978759765625,,10.40313720703125,,0,0,0,0,0,1761917573833115
binary-trees,cs,Release,external,47,4670604956,305.9312744140625,251.34307861328125,,10.63983154296875,,0,0,0,0,0,1761917578570805
binary-trees,cs,Release,external,48,4651687021,303.80267333984375,249.46533203125,,10.4522705078125,,0,0,0,0,0,1761917583292033
binary-trees,cs,Release,external,49,4454536021,289.9637451171875,237.8720703125,,10.0687255859375,,0,0,0,0,0,1761917587806547
binary-trees,cs,Release,external,50,4920738319,321.309326171875,263.78594970703125,,11.1485595703125,,0,0,0,0,0,1761917592784254
reverse-complement,cs,Release,internal,1,49254074,4.366455078125,3.8248291015625,,0.06793212890625,,0,0,0,0,0,1761917656707647
reverse-complement,cs,Release,internal,2,37734861,3.4027099609375,2.95684814453125,,0.0615234375,,0,0,0,0,0,1761917656745397
