scenario,language,test,nice,affinity,mode,iteration,time,pkg,cores,gpu,ram,psys,cycles,l1d_misses,l1i_misses,llc_misses,branch_misses,c1_core_residency,c3_core_residency,c6_core_residency,c7_core_residency,c2_pkg_residency,c3_pkg_residency,c6_pkg_residency,c8_pkg_residency,c10_pkg_residency,ended
pidigits,c,optimized,-20,5,process,41,3189015,44.352,9.062,,1.774,,2545105521,251923498,122505,187,785980,,0,0,0,0,0,0,0,0,1764352948501853
pidigits,c,optimized,-20,5,process,42,3177807,44.224,9.053,,1.771,,2536155027,251916186,128733,846,784792,,0,0,0,0,0,0,0,0,1764352951685674
pidigits,c,optimized,-20,5,process,43,3172587,44.172,9.057,,1.768,,2531989112,251930294,126998,1584,796547,,0,0,0,0,0,0,0,0,1764352954864367
pidigits,c,optimized,-20,5,process,44,3178355,44.208,9.039,,1.768,,2536583921,251915826,133878,217,791375,,0,0,0,0,0,0,0,0,1764352958048843
pidigits,c,optimized,-20,5,process,45,3175765,44.205,9.057,,1.77,,2534526421,251899725,131152,1008,778768,,0,0,0,0,0,0,0,0,1764352961230634
pidigits,c,optimized,-20,5,process,46,3181970,44.272,9.06,,1.772,,2539475553,251893010,124642,671,787409,,0,0,0,0,0,0,0,0,1764352964418725
pidigits,c,optimized,-20,5,process,47,3173744,44.166,9.042,,1.768,,2532913461,251919816,136774,608,784374,,0,0,0,0,0,0,0,0,1764352967598549
pidigits,c,optimized,-20,5,process,48,3189764,44.394,9.092,,1.777,,2545699507,251930225,120850,1521,793890,,0,0,0,0,0,0,0,0,1764352970794393
pidigits,c,optimized,-20,5,process,49,3184662,44.338,9.09,,1.774,,2541628016,251904994,121556,588,788495,,0,0,0,0,0,0,0,0,1764352973985182
pidigits,c,optimized,-20,5,process,50,3184476,44.308,9.075,,1.773,,2541462953,251928191,125674,579,787648,,0,0,0,0,0,0,0,0,1764352977175745
pidigits,c,optimized,-20,5,process,51,3183538,44.303,9.081,,1.773,,2540729141,251937388,126703,980,783718,,0,0,0,0,0,0,0,0,1764352980365456
pidigits,c,optimized,-20,5,process,52,3179070,44.232,9.052,,1.769,,2537165355,251900978,129062,163,784501,,0,0,0,0,0,0,0,0,1764352983550622
pidigits,c,optimized,-20,5,process,53,3191581,44.43,9.12,,1.778,,2547150702,251917604,127895,962,780921,,0,0,0,0,0,0,0,0,1764352986748222
pidigits,c,optimized,-20,5,process,54,3186522,44.366,9.111,,1.775,,2543106735,251923185,125432,1509,781537,,0,0,0,0,0,0,0,0,1764352989940831
pidigits,c,optimized,-20,5,process,55,3176807,44.197,9.038,,1.768,,2535358253,251914674,124020,227,791841,,0,0,0,0,0,0,0,0,1764352993123754
pidigits,c,optimized,-20,5,process,56,3181245,44.285,9.082,,1.773,,2538896957,251929745,128756,973,790658,,0,0,0,0,0,0,0,0,1764352996311025
pidigits,c,optimized,-20,5,process,57,3174683,44.18,9.044,,1.768,,2533661000,251926016,130276,629,785287,,0,0,0,0,0,0,0,0,1764352999491812
pidigits,c,optimized,-20,5,process,58,3173982,44.169,9.045,,1.768,,2533099214,251905602,128304,696,780127,,0,0,0,0,0,0,0,0,1764353002671851
pidigits,c,optimized,-20,5,process,59,3190718,44.424,9.11,,1.778,,2546460730,251951260,130550,1620,790290,,0,0,0,0,0,0,0,0,1764353005868662
pidigits,c,optimized,-20,5,process,60,3177995,44.212,9.043,,1.769,,2536304995,251929204,125204,333,787828,,0,0,0,0,0,0,0,0,1764353009052738
n-body,c,optimized,-20,5,process,1,11696303,162.781,33.337,,6.514,,9335508961,5601,12942,1054,1753,,0,0,0,0,0,0,0,0,1764353081423682
n-body,c,optimized,-20,5,process,2,11696960,162.748,33.302,,6.511,,9336050180,5954,15659,941,1620,,0,0,0,0,0,0,0,0,1764353093126785
n-body,c,optimized,-20,5,process,3,11696575,162.817,33.365,,6.513,,9335742525,5916,15748,1145,1318,,0,0,0,0,0,0,0,0,1764353104829471
n-body,c,optimized,-20,5,process,4,11696662,162.877,33.443,,6.513,,9335809796,6157,16096,1349,1301,,0,0,0,0,0,0,0,0,1764353116532290
n-body,c,optimized,-20,5,process,5,11696020,162.758,33.324,,6.511,,9335292207,6130,15773,1152,1194,,0,0,0,0,0,0,0,0,1764353128234488
n-body,c,optimized,-20,5,process,6,11696577,162.806,33.363,,6.511,,9335745566,6130,15492,930,1130,,0,0,0,0,0,0,0,0,1764353139937188
