scenario,language,test,mode,iteration,time,pkg,cores,gpu,dram,psys,cycles,cache_misses,branch_misses,ended
fannkuch-redux,java,server,internal,37,4658284535,301.97686767578125,250.3829345703125,,2.59423828125,,10261454,367,4976,1761827627933843
fannkuch-redux,java,server,internal,38,4670060409,303.248046875,251.55059814453125,,2.60101318359375,,10248441,385,4931,1761827632603908
fannkuch-redux,java,server,internal,39,4657410864,302.20867919921875,250.6258544921875,,2.59466552734375,,10565391,389,5247,1761827637261323
fannkuch-redux,java,server,internal,40,4660594768,302.5804443359375,250.97021484375,,2.5960693359375,,10371746,344,4884,1761827641921906
fannkuch-redux,java,server,internal,41,4655508785,302.51202392578125,250.9857177734375,,2.59307861328125,,10556285,401,5481,1761827646577426
fannkuch-redux,java,server,internal,42,4662744240,302.15106201171875,250.52777099609375,,2.59710693359375,,10384046,353,4847,1761827651240186
fannkuch-redux,java,server,internal,43,4641657621,301.787353515625,250.3883056640625,,2.58551025390625,,10204028,363,5242,1761827655881843
fannkuch-redux,java,server,internal,44,4660924307,302.71832275390625,251.11468505859375,,2.595947265625,,10242843,346,5595,1761827660542773
fannkuch-redux,java,server,internal,45,4645265101,301.751708984375,250.33404541015625,,2.5872802734375,,10430685,359,4878,1761827665188038
fannkuch-redux,java,server,internal,46,4643803253,301.68017578125,250.26220703125,,2.58624267578125,,10173005,304,4846,1761827669831845
fannkuch-redux,java,server,internal,47,4652443283,302.35821533203125,250.87005615234375,,2.5916748046875,,10169950,374,4886,1761827674484290
fannkuch-redux,java,server,internal,48,4648638372,301.60858154296875,250.13189697265625,,2.58905029296875,,10371653,350,4991,1761827679132935
fannkuch-redux,java,server,internal,49,4645039565,301.67767333984375,250.21954345703125,,2.58795166015625,,10631451,378,5623,1761827683777976
fannkuch-redux,java,server,internal,50,4659620448,302.21875,250.61651611328125,,2.59423828125,,10235867,191,4813,1761827688437588
fannkuch-redux,java,server,external,1,3938972906,440.049072265625,396.41644287109375,,2.22003173828125,,9124410,1012,5335,1761827752834932
fannkuch-redux,java,server,external,2,3981818031,445.84625244140625,401.7479248046875,,2.245361328125,,9223704,1475,6640,1761827756863355
fannkuch-redux,java,server,external,3,3937069924,443.67828369140625,400.0123291015625,,2.2193603515625,,8884385,1225,4443,1761827760847547
fannkuch-redux,java,server,external,4,3974911152,444.5557861328125,400.53167724609375,,2.23736572265625,,9151119,1113,5486,1761827764868614
fannkuch-redux,java,server,external,5,4084955197,415.6617431640625,370.4136962890625,,2.3006591796875,,9729205,1212,5982,1761827769000551
fannkuch-redux,java,server,external,6,4667971485,303.153564453125,251.47247314453125,,2.62481689453125,,10488708,1238,5610,1761827773716011
fannkuch-redux,java,server,external,7,4638506438,300.58984375,249.206787109375,,2.6055908203125,,10575620,1309,5208,1761827778403748
fannkuch-redux,java,server,external,8,4657562207,302.38287353515625,250.794189453125,,2.6209716796875,,10533568,991,5556,1761827783108099
fannkuch-redux,java,server,external,9,4664036290,302.9986572265625,251.366455078125,,2.62420654296875,,10236565,1259,5484,1761827787818954
fannkuch-redux,java,server,external,10,4667636164,303.32366943359375,251.6666259765625,,2.62591552734375,,10561751,992,6038,1761827792533343
fannkuch-redux,java,server,external,11,4637302470,301.52655029296875,250.18048095703125,,2.6104736328125,,10321724,1178,5741,1761827797218007
fannkuch-redux,java,server,external,12,4683964216,304.23101806640625,252.30322265625,,2.634521484375,,10673066,1247,5957,1761827801949843
fannkuch-redux,java,server,external,13,4668510739,303.7930908203125,252.13006591796875,,2.62493896484375,,10715359,1328,5611,1761827806665358
fannkuch-redux,java,server,external,14,4686083825,304.41278076171875,252.46575927734375,,2.63397216796875,,10557939,1306,5131,1761827811399391
fannkuch-redux,java,server,external,15,4639696862,301.92938232421875,250.54931640625,,2.611083984375,,10150411,1348,5291,1761827816086296
fannkuch-redux,java,server,external,16,4651664495,302.3116455078125,250.79180908203125,,2.61865234375,,10269773,1478,5329,1761827820785643
fannkuch-redux,java,server,external,17,4637338752,301.4056396484375,250.0833740234375,,2.60906982421875,,10195368,1193,5175,1761827825470874
fannkuch-redux,java,server,external,18,4663689375,302.96026611328125,251.30413818359375,,2.6221923828125,,10580817,1199,5113,1761827830181592
fannkuch-redux,java,server,external,19,4670864691,303.9407958984375,252.2093505859375,,2.62384033203125,,10215219,1102,5161,1761827834910456
fannkuch-redux,java,server,external,20,4672054157,303.5477294921875,251.8284912109375,,2.62939453125,,10533364,1237,7247,1761827839629775
fannkuch-redux,java,server,external,21,4659530475,302.75457763671875,251.14141845703125,,2.6209716796875,,10730924,1201,7568,1761827844336065
fannkuch-redux,java,server,external,22,4651540121,302.51446533203125,251.039794921875,,2.615966796875,,10221329,1101,5541,1761827849034389
fannkuch-redux,java,server,external,23,4650789186,302.41357421875,250.905517578125,,2.61151123046875,,10147290,1201,5119,1761827853732709
fannkuch-redux,java,server,external,24,4675954581,303.969970703125,252.2010498046875,,2.63140869140625,,10734552,1233,6289,1761827858455809
fannkuch-redux,java,server,external,25,4660963622,302.70965576171875,251.10406494140625,,2.62359619140625,,10255504,1160,5467,1761827863163859
fannkuch-redux,java,server,external,26,4655955928,302.5009765625,250.95245361328125,,2.619384765625,,10264205,1113,5187,1761827867866938
fannkuch-redux,java,server,external,27,4677438043,304.08380126953125,252.25579833984375,,2.6279296875,,10429886,1353,5768,1761827872591292
fannkuch-redux,java,server,external,28,4648095389,302.6343994140625,251.17401123046875,,2.61163330078125,,10625337,1338,6540,1761827877287202
fannkuch-redux,java,server,external,29,4688919282,304.29705810546875,252.3814697265625,,2.6357421875,,10511168,1319,6361,1761827882024772
fannkuch-redux,java,server,external,30,4667367912,303.4169921875,251.6976318359375,,2.6234130859375,,10355379,1487,5763,1761827886739220
fannkuch-redux,java,server,external,31,4657255115,303.0621337890625,251.44775390625,,2.6217041015625,,10787083,1388,5552,1761827891443231
fannkuch-redux,java,server,external,32,4667532608,302.7576904296875,251.05218505859375,,2.624755859375,,10618435,1142,6171,1761827896158836
fannkuch-redux,java,server,external,33,4684164473,304.7523193359375,252.89111328125,,2.6353759765625,,10483369,1276,5895,1761827900890081
fannkuch-redux,java,server,external,34,4640434835,301.6094970703125,250.17987060546875,,2.60882568359375,,10133494,1387,5080,1761827905578354
fannkuch-redux,java,server,external,35,4664062734,303.4063720703125,251.76129150390625,,2.62249755859375,,10528955,1274,6225,1761827910289418
fannkuch-redux,java,server,external,36,4654861989,303.13397216796875,251.58160400390625,,2.6187744140625,,10803332,1409,5988,1761827914991906
fannkuch-redux,java,server,external,37,4665883269,302.93121337890625,251.2659912109375,,2.62481689453125,,10226512,1246,5098,1761827919706353
fannkuch-redux,java,server,external,38,4672471793,303.8289794921875,252.0628662109375,,2.628173828125,,10570194,1172,5079,1761827924426069
fannkuch-redux,java,server,external,39,4670669744,303.7489013671875,252.016357421875,,2.62762451171875,,10240693,1302,5244,1761827929143840
fannkuch-redux,java,server,external,40,4647639988,301.844970703125,250.4166259765625,,2.60986328125,,10081530,1267,5662,1761827933839003
fannkuch-redux,java,server,external,41,4667094510,303.106201171875,251.43634033203125,,2.62713623046875,,10357890,1327,5859,1761827938553126
fannkuch-redux,java,server,external,42,4647493609,302.6629638671875,251.1712646484375,,2.61639404296875,,10421937,1231,5150,1761827943246788
fannkuch-redux,java,server,external,43,4704053608,305.7384033203125,253.60009765625,,2.65936279296875,,11345088,1570,7737,1761827947999224
fannkuch-redux,java,server,external,44,4663542698,303.4947509765625,251.83245849609375,,2.6209716796875,,10462148,1192,5525,1761827952710011
fannkuch-redux,java,server,external,45,4677181802,303.73809814453125,251.96484375,,2.62744140625,,10376169,1336,5698,1761827957435847
fannkuch-redux,java,server,external,46,4635242654,302.37933349609375,251.06536865234375,,2.6019287109375,,10371033,877,5145,1761827962143775
fannkuch-redux,java,server,external,47,4674568466,303.9173583984375,252.1351318359375,,2.6307373046875,,10456807,1234,6280,1761827966867229
fannkuch-redux,java,server,external,48,4688406045,304.310791015625,252.36566162109375,,2.63739013671875,,10488893,1334,6657,1761827971603644
fannkuch-redux,java,server,external,49,4667470791,303.470703125,251.7623291015625,,2.62548828125,,10299054,1096,5914,1761827976317578
fannkuch-redux,java,server,external,50,4678945909,303.56463623046875,251.7529296875,,2.6309814453125,,10600054,1245,7713,1761827981043613
spectral-norm,java,server,internal,1,419624838,46.17974853515625,41.55059814453125,,0.24896240234375,,1291025,1185,3080,1761828044562676
spectral-norm,java,server,internal,2,309238966,36.6126708984375,33.15374755859375,,0.1748046875,,924353,167,2290,1761828044871926
spectral-norm,java,server,internal,3,309007147,36.63397216796875,33.21356201171875,,0.174560546875,,880743,243,2020,1761828045180935
spectral-norm,java,server,internal,4,307381700,36.5218505859375,33.14654541015625,,0.173095703125,,890194,261,2265,1761828045488321
spectral-norm,java,server,internal,5,312317240,36.9132080078125,33.45135498046875,,0.177734375,,944082,313,2168,1761828045800644
spectral-norm,java,server,internal,6,309965637,36.7332763671875,33.35186767578125,,0.174072265625,,933478,240,2272,1761828046110612
spectral-norm,java,server,internal,7,309386658,36.755859375,33.29150390625,,0.176025390625,,903707,303,2282,1761828046420000
spectral-norm,java,server,internal,8,309935897,36.7510986328125,33.309814453125,,0.17681884765625,,860200,382,1962,1761828046729939
spectral-norm,java,server,internal,9,307673499,36.5146484375,33.18963623046875,,0.1728515625,,875221,176,2027,1761828047037620
spectral-norm,java,server,internal,10,332713693,38.28515625,34.65576171875,,0.20733642578125,,1082584,1251,3137,1761828047370331
spectral-norm,java,server,internal,11,321530228,37.559814453125,33.96099853515625,,0.19219970703125,,1035384,852,3145,1761828047691866
spectral-norm,java,server,internal,12,328866890,38.2218017578125,34.5587158203125,,0.2020263671875,,1025826,1278,2714,1761828048020735
spectral-norm,java,server,internal,13,307228753,36.57672119140625,33.1845703125,,0.17401123046875,,876555,274,2131,1761828048327974
spectral-norm,java,server,internal,14,317283119,37.19696044921875,33.719970703125,,0.18597412109375,,940540,558,2238,1761828048645256
spectral-norm,java,server,internal,15,308796812,36.7431640625,33.30303955078125,,0.17413330078125,,937563,225,2090,1761828048954061
spectral-norm,java,server,internal,16,311401228,36.8009033203125,33.3948974609375,,0.1793212890625,,885160,564,2412,1761828049265456
spectral-norm,java,server,internal,17,313332056,36.94140625,33.4869384765625,,0.1778564453125,,960231,394,2339,1761828049578800
spectral-norm,java,server,internal,18,309581342,36.69287109375,33.34027099609375,,0.17401123046875,,927576,211,2200,1761828049888385
spectral-norm,java,server,internal,19,312098717,36.81976318359375,33.36492919921875,,0.17730712890625,,978622,232,2237,1761828050200486
spectral-norm,java,server,internal,20,307541518,36.54986572265625,33.1966552734375,,0.17242431640625,,842338,145,1866,1761828050508033
spectral-norm,java,server,internal,21,310498645,36.880126953125,33.389892578125,,0.17694091796875,,909623,252,1927,1761828050818537
spectral-norm,java,server,internal,22,308601517,36.63555908203125,33.28192138671875,,0.17333984375,,929955,144,2035,1761828051127142
spectral-norm,java,server,internal,23,308691608,36.73828125,33.282470703125,,0.17364501953125,,966442,145,2183,1761828051435836
spectral-norm,java,server,internal,24,309722679,36.825927734375,33.3563232421875,,0.1741943359375,,989598,156,2046,1761828051745558
spectral-norm,java,server,internal,25,308233491,36.67669677734375,33.27783203125,,0.173828125,,885036,174,2109,1761828052053800
spectral-norm,java,server,internal,26,308802348,36.7022705078125,33.2696533203125,,0.17352294921875,,912776,192,1931,1761828052362602
spectral-norm,java,server,internal,27,309221745,36.76092529296875,33.36669921875,,0.1739501953125,,953371,161,2189,1761828052671830
spectral-norm,java,server,internal,28,309907123,36.7451171875,33.28997802734375,,0.17425537109375,,973291,177,2283,1761828052981741
spectral-norm,java,server,internal,29,310449151,36.61114501953125,33.2274169921875,,0.17425537109375,,977597,228,2359,1761828053292194
spectral-norm,java,server,internal,30,311608858,36.75152587890625,33.35064697265625,,0.1746826171875,,970806,248,2231,1761828053603804
spectral-norm,java,server,internal,31,309520390,36.719482421875,33.24505615234375,,0.1744384765625,,867516,185,2132,1761828053913328
spectral-norm,java,server,internal,32,308972044,36.66217041015625,33.2347412109375,,0.17376708984375,,903922,205,2131,1761828054222306
spectral-norm,java,server,internal,33,311423401,36.80499267578125,33.397705078125,,0.17718505859375,,915313,340,2112,1761828054533732
spectral-norm,java,server,internal,34,308252030,36.6319580078125,33.2420654296875,,0.17315673828125,,867837,136,2013,1761828054841987
spectral-norm,java,server,internal,35,310070848,36.695068359375,33.2735595703125,,0.174560546875,,910863,159,2037,1761828055152062
spectral-norm,java,server,internal,36,309747137,36.7440185546875,33.349853515625,,0.17364501953125,,943754,205,2228,1761828055461808
spectral-norm,java,server,internal,37,309251776,36.6466064453125,33.28790283203125,,0.1739501953125,,868943,153,2058,1761828055771069
spectral-norm,java,server,internal,38,313746978,36.8865966796875,33.49456787109375,,0.17816162109375,,913553,341,2284,1761828056084815
spectral-norm,java,server,internal,39,309924880,36.78009033203125,33.3343505859375,,0.1741943359375,,937240,200,2271,1761828056394745
spectral-norm,java,server,internal,40,386885506,42.96087646484375,38.646240234375,,0.27044677734375,,1201420,2524,2945,1761828056781629
spectral-norm,java,server,internal,41,309158810,36.69842529296875,33.29736328125,,0.1748046875,,890813,215,2012,1761828057090798
spectral-norm,java,server,internal,42,310013817,36.74371337890625,33.31390380859375,,0.17633056640625,,909840,313,2331,1761828057400811
spectral-norm,java,server,internal,43,308601749,36.66680908203125,33.1832275390625,,0.1737060546875,,864698,175,2100,1761828057709411
spectral-norm,java,server,internal,44,310577385,36.81646728515625,33.34429931640625,,0.17657470703125,,902010,233,2400,1761828058020000
spectral-norm,java,server,internal,45,310076625,36.77093505859375,33.33184814453125,,0.17578125,,896008,232,2248,1761828058330079
spectral-norm,java,server,internal,46,309514728,36.67230224609375,33.29290771484375,,0.17333984375,,912767,123,2174,1761828058639598
spectral-norm,java,server,internal,47,310107495,36.7677001953125,33.3123779296875,,0.17535400390625,,880988,210,2042,1761828058949711
spectral-norm,java,server,internal,48,309826758,36.78692626953125,33.37725830078125,,0.17498779296875,,911027,197,2186,1761828059259539
spectral-norm,java,server,internal,49,314655035,37.09197998046875,33.5533447265625,,0.17919921875,,956395,304,2357,1761828059574197
spectral-norm,java,server,internal,50,310056402,36.74676513671875,33.3155517578125,,0.174072265625,,959576,154,1922,1761828059884257
spectral-norm,java,server,external,1,391358353,43.699462890625,39.3800048828125,,0.2354736328125,,1189422,1392,2867,1761828120726198
spectral-norm,java,server,external,2,407272461,45.48193359375,40.9747314453125,,0.24615478515625,,1266074,1356,3814,1761828121188256
spectral-norm,java,server,external,3,375756091,42.722412109375,38.6064453125,,0.22674560546875,,1194764,1313,3097,1761828121617672
spectral-norm,java,server,external,4,387920440,43.6612548828125,39.41278076171875,,0.23431396484375,,1287185,1328,3030,1761828122060745
spectral-norm,java,server,external,5,670355458,73.3505859375,65.93408203125,,0.39215087890625,,2109961,1285,3525,1761828122784711
spectral-norm,java,server,external,6,393760563,44.3663330078125,39.97296142578125,,0.2354736328125,,1163633,1047,2602,1761828123234003
spectral-norm,java,server,external,7,396847153,44.74566650390625,40.309814453125,,0.2369384765625,,1201464,1182,2921,1761828123685384
spectral-norm,java,server,external,8,409367933,45.6927490234375,41.156494140625,,0.24359130859375,,1241770,1301,3032,1761828124148545
spectral-norm,java,server,external,9,412479513,45.8623046875,41.2347412109375,,0.250732421875,,1404427,1324,4039,1761828124613913
spectral-norm,java,server,external,10,397268517,44.5684814453125,40.181884765625,,0.238525390625,,1168655,1288,2752,1761828125065936
spectral-norm,java,server,external,11,398992134,44.78082275390625,40.34637451171875,,0.23968505859375,,1201520,1252,3416,1761828125519845
spectral-norm,java,server,external,12,410507500,45.69488525390625,41.1014404296875,,0.24945068359375,,1299684,1434,3566,1761828125985618
spectral-norm,java,server,external,13,400443439,44.8873291015625,40.39471435546875,,0.24041748046875,,1181141,1323,2977,1761828126439681
spectral-norm,java,server,external,14,400407176,44.8101806640625,40.37933349609375,,0.24078369140625,,1268602,1263,3260,1761828126893260
spectral-norm,java,server,external,15,388879434,44.0333251953125,39.70245361328125,,0.23431396484375,,1116940,1201,2744,1761828127336591
spectral-norm,java,server,external,16,398713938,44.86474609375,40.4798583984375,,0.237548828125,,1178316,1255,2467,1761828127790324
spectral-norm,java,server,external,17,398442674,44.74383544921875,40.273193359375,,0.241455078125,,1195256,1560,2955,1761828128243616
spectral-norm,java,server,external,18,424688019,47.0196533203125,42.2733154296875,,0.25433349609375,,1329349,1160,3539,1761828128721566
spectral-norm,java,server,external,19,392430075,44.3419189453125,39.93609619140625,,0.23748779296875,,1161715,1296,2931,1761828129168664
spectral-norm,java,server,external,20,373693166,42.52642822265625,38.34991455078125,,0.2291259765625,,1221038,1386,3582,1761828129597471
spectral-norm,java,server,external,21,393590924,44.48797607421875,40.08203125,,0.23651123046875,,1182451,1171,2862,1761828130045579
spectral-norm,java,server,external,22,398154051,44.60784912109375,40.19842529296875,,0.2392578125,,1261218,1358,3001,1761828130498389
spectral-norm,java,server,external,23,407280352,45.25,40.72314453125,,0.2440185546875,,1264545,1417,3327,1761828130966151
spectral-norm,java,server,external,24,380324394,43.219970703125,39.01422119140625,,0.2283935546875,,1125203,1241,2917,1761828131399613
spectral-norm,java,server,external,25,387225149,43.74212646484375,39.442626953125,,0.234130859375,,1193628,1331,3322,1761828131841067
spectral-norm,java,server,external,26,378368128,42.92822265625,38.73260498046875,,0.2288818359375,,1235283,1202,3052,1761828132274001
spectral-norm,java,server,external,27,396927518,44.75634765625,40.34405517578125,,0.23797607421875,,1238690,1025,2921,1761828132726610
spectral-norm,java,server,external,28,399883173,44.960205078125,40.498291015625,,0.2392578125,,1263327,1390,3143,1761828133180862
spectral-norm,java,server,external,29,386437651,43.58294677734375,39.31341552734375,,0.23065185546875,,1208157,1136,3071,1761828133647744
spectral-norm,java,server,external,30,415374648,46.044677734375,41.4532470703125,,0.249755859375,,1342173,1390,3840,1761828134116616
spectral-norm,java,server,external,31,384369377,43.42413330078125,39.17413330078125,,0.23431396484375,,1236130,1409,3271,1761828134553550
spectral-norm,java,server,external,32,393898991,44.09454345703125,39.72222900390625,,0.23297119140625,,1207072,979,3152,1761828135033556
spectral-norm,java,server,external,33,420384081,46.62548828125,41.97100830078125,,0.25164794921875,,1496756,1221,3964,1761828135509571
spectral-norm,java,server,external,34,406785762,45.31329345703125,40.781005859375,,0.2462158203125,,1255082,1479,3514,1761828135969200
spectral-norm,java,server,external,35,430719439,47.62591552734375,42.8826904296875,,0.25634765625,,1397429,1326,3593,1761828136453613
spectral-norm,java,server,external,36,404710350,45.13250732421875,40.68048095703125,,0.24371337890625,,1222712,1332,3007,1761828136912679
spectral-norm,java,server,external,37,403769891,45.40460205078125,40.887939453125,,0.24176025390625,,1203282,1231,2922,1761828137371483
spectral-norm,java,server,external,38,404283045,45.29241943359375,40.8096923828125,,0.24114990234375,,1222708,1174,2922,1761828137830643
spectral-norm,java,server,external,39,391974557,44.144287109375,39.8499755859375,,0.23406982421875,,1289679,1372,3372,1761828138276743
spectral-norm,java,server,external,40,415860784,46.4012451171875,41.8353271484375,,0.248291015625,,1209952,1307,2616,1761828138746623
spectral-norm,java,server,external,41,401145156,45.0640869140625,40.6212158203125,,0.23895263671875,,1208970,1236,2825,1761828139202873
spectral-norm,java,server,external,42,393212951,44.2877197265625,39.87445068359375,,0.236083984375,,1195359,969,2777,1761828139686808
spectral-norm,java,server,external,43,408392389,45.80841064453125,41.22552490234375,,0.2437744140625,,1191958,1120,2802,1761828140151907
spectral-norm,java,server,external,44,661047373,72.56170654296875,65.23236083984375,,0.38433837890625,,2053367,1297,3529,1761828140866956
spectral-norm,java,server,external,45,387186694,43.81640625,39.50830078125,,0.237060546875,,1195322,1379,3113,1761828141309359
spectral-norm,java,server,external,46,482342247,32.63262939453125,27.2894287109375,,0.28662109375,,1470202,1252,3817,1761828141845998
spectral-norm,java,server,external,47,757270317,50.3515625,41.9571533203125,,0.4390869140625,,2264916,1472,3381,1761828142663241
spectral-norm,java,server,external,48,466686910,31.05584716796875,25.85760498046875,,0.278076171875,,1431985,1347,3483,1761828143189856
spectral-norm,java,server,external,49,469593185,31.4613037109375,26.21929931640625,,0.27960205078125,,1278589,1237,3158,1761828143718951
spectral-norm,java,server,external,50,469885577,31.4217529296875,26.24127197265625,,0.2762451171875,,1359323,1184,2953,1761828144248288
mandelbrot,java,server,internal,1,1499290342,173.23590087890625,156.58349609375,,0.890869140625,,3533054,1394,2905,1761828207444423
mandelbrot,java,server,internal,2,1424555593,166.321044921875,150.57122802734375,,0.8472900390625,,3290175,1371,1820,1761828208869069
mandelbrot,java,server,internal,3,1403717595,165.27362060546875,149.6998291015625,,0.82232666015625,,3240883,827,1659,1761828210272777
mandelbrot,java,server,internal,4,1433721444,168.10028076171875,152.19696044921875,,0.88336181640625,,3496306,1807,1914,1761828211706499
mandelbrot,java,server,internal,5,1405420446,165.55902099609375,149.99908447265625,,0.8309326171875,,3361777,956,2128,1761828213111938
mandelbrot,java,server,internal,6,1420586466,166.96868896484375,151.20263671875,,0.8790283203125,,3117669,1226,1788,1761828214532516
mandelbrot,java,server,internal,7,1423276569,166.74176025390625,150.97357177734375,,0.91278076171875,,3437225,1540,3893,1761828215955795
mandelbrot,java,server,internal,8,1396448123,164.57000732421875,149.11639404296875,,0.82611083984375,,3214440,671,1807,1761828217352260
mandelbrot,java,server,internal,9,1395545583,164.35101318359375,148.8663330078125,,0.82733154296875,,3294340,713,1703,1761828218747810
mandelbrot,java,server,internal,10,1401365490,164.70269775390625,149.18670654296875,,0.8402099609375,,3473386,913,1991,1761828220149165
mandelbrot,java,server,internal,11,1394884283,164.324951171875,148.86444091796875,,0.819091796875,,3120122,842,1778,1761828221544066
mandelbrot,java,server,internal,12,1397804332,164.33709716796875,148.8380126953125,,0.8272705078125,,3297842,751,2660,1761828222941861
mandelbrot,java,server,internal,13,1597839839,123.10125732421875,105.3841552734375,,0.94970703125,,3772545,920,2266,1761828224539710
mandelbrot,java,server,internal,14,1656752210,107.31964111328125,88.95941162109375,,0.96527099609375,,3625427,778,2081,1761828226196461
mandelbrot,java,server,internal,15,1658339972,107.389404296875,89.03070068359375,,0.973388671875,,3745525,763,2130,1761828227854810
mandelbrot,java,server,internal,16,1661963624,107.66497802734375,89.2496337890625,,0.986572265625,,3802973,832,2421,1761828229516776
mandelbrot,java,server,internal,17,1657838612,107.40740966796875,89.03997802734375,,0.96673583984375,,3814100,962,2622,1761828231174618
mandelbrot,java,server,internal,18,1656680230,107.4949951171875,89.13385009765625,,0.9725341796875,,3452710,788,2296,1761828232831304
mandelbrot,java,server,internal,19,1663766535,107.83416748046875,89.39190673828125,,0.98602294921875,,4054284,841,2660,1761828234495076
mandelbrot,java,server,internal,20,1657961374,107.63177490234375,89.26812744140625,,0.96563720703125,,3646848,821,2773,1761828236153041
mandelbrot,java,server,internal,21,1658839241,107.6151123046875,89.2315673828125,,0.9739990234375,,3722359,886,2427,1761828237811883
mandelbrot,java,server,internal,22,1663242147,107.85980224609375,89.44024658203125,,0.98419189453125,,3654604,898,2216,1761828239475134
mandelbrot,java,server,internal,23,1657578468,107.655517578125,89.28619384765625,,0.96722412109375,,3638703,777,2239,1761828241132712
mandelbrot,java,server,internal,24,1664622503,107.955810546875,89.49554443359375,,0.99383544921875,,3863436,1087,2680,1761828242797337
mandelbrot,java,server,internal,25,1657891977,107.61224365234375,89.24517822265625,,0.96624755859375,,3784349,729,1946,1761828244455233
mandelbrot,java,server,internal,26,1665034883,108.05206298828125,89.60369873046875,,0.99090576171875,,3955721,659,3430,1761828246120271
mandelbrot,java,server,internal,27,1676376507,108.81451416015625,90.24591064453125,,1.12353515625,,3718020,1103,3159,1761828247796652
mandelbrot,java,server,internal,28,1658378105,107.6890869140625,89.29833984375,,0.963134765625,,3507075,654,1931,1761828249455036
mandelbrot,java,server,internal,29,1662142055,107.98681640625,89.5792236328125,,0.97601318359375,,3833414,743,1931,1761828251117181
mandelbrot,java,server,internal,30,1665658416,108.080322265625,89.617919921875,,0.98699951171875,,3656591,875,2207,1761828252782842
mandelbrot,java,server,internal,31,1659326095,107.76751708984375,89.39862060546875,,0.96319580078125,,3681846,735,1930,1761828254442173
mandelbrot,java,server,internal,32,1663186245,107.94342041015625,89.48944091796875,,0.97802734375,,3602934,789,2133,1761828256105363
mandelbrot,java,server,internal,33,1666807454,108.23779296875,89.795654296875,,0.98956298828125,,3682890,1021,2152,1761828257772176
mandelbrot,java,server,internal,34,1659314947,107.732666015625,89.36474609375,,0.96282958984375,,3735793,638,2253,1761828259431494
mandelbrot,java,server,internal,35,1662579511,107.938232421875,89.50567626953125,,0.976806640625,,3669331,860,2899,1761828261094076
mandelbrot,java,server,internal,36,1667406869,108.23046875,89.76763916015625,,0.98785400390625,,3635487,777,2534,1761828262761488
mandelbrot,java,server,internal,37,1660544492,107.77398681640625,89.36865234375,,0.96490478515625,,3618536,709,1970,1761828264422036
mandelbrot,java,server,internal,38,1663675591,108.0186767578125,89.576416015625,,0.97979736328125,,3897246,754,2197,1761828266085716
mandelbrot,java,server,internal,39,1666678499,108.18475341796875,89.7393798828125,,0.98736572265625,,3793151,1014,1974,1761828267752398
mandelbrot,java,server,internal,40,1660067368,107.86334228515625,89.47857666015625,,0.96435546875,,3916569,719,2042,1761828269412472
mandelbrot,java,server,internal,41,1662997569,107.94049072265625,89.5185546875,,0.9764404296875,,3703220,758,2116,1761828271075475
mandelbrot,java,server,internal,42,1669830117,108.38861083984375,89.90936279296875,,0.99517822265625,,3598504,1056,2805,1761828272745306
mandelbrot,java,server,internal,43,1662165272,107.78033447265625,89.37579345703125,,0.96258544921875,,3763684,691,3415,1761828274407477
mandelbrot,java,server,internal,44,1663489069,108.16961669921875,89.758056640625,,0.97564697265625,,3829022,900,2260,1761828276070971
mandelbrot,java,server,internal,45,1670193612,108.40704345703125,89.90557861328125,,0.99468994140625,,3644559,850,2240,1761828277741171
mandelbrot,java,server,internal,46,1657863104,107.652587890625,89.28765869140625,,0.95758056640625,,3681615,692,2208,1761828279399037
mandelbrot,java,server,internal,47,1663775036,108.00982666015625,89.5703125,,0.9788818359375,,4053707,687,1922,1761828281062814
mandelbrot,java,server,internal,48,1670077427,108.33038330078125,89.82861328125,,0.99041748046875,,4034121,1057,3723,1761828282732895
mandelbrot,java,server,internal,49,1673753848,108.701171875,90.14605712890625,,1.12591552734375,,3775243,735,4610,1761828284406653
mandelbrot,java,server,internal,50,1663686484,108.084228515625,89.67559814453125,,0.976806640625,,3854639,748,2053,1761828286070341
mandelbrot,java,server,external,1,1502355694,174.2498779296875,157.61138916015625,,0.8895263671875,,3612890,1374,1870,1761828348537516
mandelbrot,java,server,external,2,1510141745,173.9638671875,157.23382568359375,,0.89593505859375,,3618294,1505,2085,1761828350152567
mandelbrot,java,server,external,3,1494753269,174.04345703125,157.45953369140625,,0.89202880859375,,3964076,1443,3067,1761828351750379
mandelbrot,java,server,external,4,1517112043,176.42279052734375,159.59100341796875,,0.8990478515625,,3853760,1232,3827,1761828353369954
mandelbrot,java,server,external,5,1516030470,176.26239013671875,159.44134521484375,,0.89813232421875,,3710179,1375,2054,1761828354989116
mandelbrot,java,server,external,6,1488774923,173.61834716796875,157.09173583984375,,0.88494873046875,,3446186,1369,1994,1761828356580742
mandelbrot,java,server,external,7,1511071511,176.49578857421875,159.739501953125,,0.89532470703125,,3693715,1305,1918,1761828358195510
mandelbrot,java,server,external,8,1498107731,173.5286865234375,156.9310302734375,,0.885986328125,,3897605,1283,2910,1761828359816431
mandelbrot,java,server,external,9,1522239701,177.11773681640625,160.2401123046875,,0.90509033203125,,3619388,1572,2408,1761828361441367
mandelbrot,java,server,external,10,1507967948,175.20263671875,158.45867919921875,,0.89324951171875,,3728505,1498,1985,1761828363053308
